GameID,GameVersion,BlueSideWin,BlueTopName,BlueTopSide,BlueTopRank,BlueTopDivision,BlueTopRole,BlueTopChampID,BlueTopWinrate,BlueTopWinStreak,BlueJungleName,BlueJungleSide,BlueJungleRank,BlueJungleDivision,BlueJungleRole,BlueJungleChampID,BlueJungleWinrate,BlueJungleWinStreak,BlueMidName,BlueMidSide,BlueMidRank,BlueMidDivision,BlueMidRole,BlueMidChampID,BlueMidWinrate,BlueMidWinStreak,BlueADCName,BlueADCSide,BlueADCRank,BlueADCDivision,BlueADCRole,BlueADCChampID,BlueADCWinrate,BlueADCWinStreak,BlueSupportName,BlueSupportSide,BlueSupportRank,BlueSupportDivision,BlueSupportRole,BlueSupportChampID,BlueSupportWinrate,BlueSupportWinStreak,RedTopName,RedTopSide,RedTopRank,RedTopDivision,RedTopRole,RedTopChampID,RedTopWinrate,RedTopWinStreak,RedJungleName,RedJungleSide,RedJungleRank,RedJungleDivision,RedJungleRole,RedJungleChampID,RedJungleWinrate,RedJungleWinStreak,RedMidName,RedMidSide,RedMidRank,RedMidDivision,RedMidRole,RedMidChampID,RedMidWinrate,RedMidWinStreak,RedADCName,RedADCSide,RedADCRank,RedADCDivision,RedADCRole,RedADCChampID,RedADCWinrate,RedADCWinStreak,RedSupportName,RedSupportSide,RedSupportRank,RedSupportDivision,RedSupportRole,RedSupportChampID,RedSupportWinrate,RedSupportWinStreak
CIwPbX19FDeeTMNx_mwvPl_8FF_P6aCZp8JOJXmx2Cc=,14.22.635.4945,True,Highgradelead#NA1,BLUE,IRON,2,TOP,63,44.54,False,nutz71#NA1,BLUE,IRON,3,JUNGLE,203,46.63,False,Great#606,BLUE,IRON,4,MID,3,40.0,False,Pogo#Animé,BLUE,IRON,4,ADC,110,48.48,False,Gemouapa01#NA1,BLUE,IRON,1,SUPPORT,555,54.19,True,HotdogFromCostco#NA1,RED,IRON,3,TOP,122,57.14,False,UlianIneahid#7591,RED,IRON,4,JUNGLE,19,0,False,NayrDz#DZ1,RED,IRON,3,MID,81,35.71,True,Dalneess#9907,RED,IRON,4,ADC,99,0,False,thisisabadtime#Thicc,RED,IRON,2,SUPPORT,901,50.0,False
CIwPbX19FDfsSNTZtaluUSv6UfxjJKBghaYtRmEOVsY=,14.22.635.4945,True,Ferleyorntd#NA1,BLUE,IRON,3,TOP,122,48.79,False,Hinata Shoyo#5495,BLUE,IRON,2,JUNGLE,77,50.0,False,TotallyTaken#71618,BLUE,IRON,3,MID,103,60.0,True,Gemouapa01#NA1,BLUE,IRON,1,ADC,80,54.19,True,Pogo#Animé,BLUE,IRON,4,SUPPORT,50,48.48,False,MilfandCookies#420,RED,IRON,4,TOP,31,48.52,False,ghostderdee#NA1,RED,IRON,4,JUNGLE,57,40.91,False,ScuumbaggSteveO#NA1,RED,IRON,4,MID,17,46.67,False,Langilidan TTV#NA1,RED,BRONZE,3,ADC,222,51.21,False,W4RMACHINE#NA1,RED,IRON,4,SUPPORT,99,15.38,False
CIwPbX19FDevxtZWIXcAVWarHlSiK_EUook4Du4fWRg=,14.22.633.1362,False,MiKuNa UzuNami#NA1,BLUE,IRON,4,TOP,777,50.0,True,Rat Troupe#NA1,BLUE,IRON,1,JUNGLE,77,41.82,False,KingJayTh#NA1,BLUE,IRON,4,MID,136,40.0,False,ezrealonahole#ΕΖ ﾂ,BLUE,BRONZE,4,ADC,51,45.61,False,Yessaï#NA1,BLUE,IRON,3,SUPPORT,53,47.37,False,winnable#NA7,RED,IRON,1,TOP,86,50.47,False,JsonofGee#NA1,RED,UNRANKED,0,JUNGLE,254,53.33,False,ButtersKnowsBest#NA1,RED,IRON,1,MID,711,42.37,False,Pogo#Animé,RED,IRON,4,ADC,99,48.48,False,Gemouapa01#NA1,RED,IRON,1,SUPPORT,25,54.19,True
CIwPbX19FDcveAxkC2XzPoOJD0ULWYnrmMI7Nky-_-8=,14.22.633.1362,True,PROJECT Bacon#NA1,BLUE,IRON,2,TOP,54,52.63,False,WoIf Of War#NA1,BLUE,IRON,2,JUNGLE,233,75.0,False,murloss#NA1,BLUE,BRONZE,4,MID,21,44.44,False,dumdum#111,BLUE,IRON,2,ADC,143,0,False,seejgi#NA1,BLUE,IRON,1,SUPPORT,99,33.93,False,Hasbulla#idol,RED,IRON,3,TOP,24,33.33,False,Tuvok2Spock#NA1,RED,IRON,1,JUNGLE,25,56.1,False,JRtheProfit#NA1,RED,BRONZE,4,MID,16,50.67,False,rikikido#NA1,RED,IRON,3,ADC,22,50.0,False,Gemouapa01#NA1,RED,IRON,1,SUPPORT,777,54.19,True
CIwPbX19FDeSKPFnLsj5S5en8ZUhfe-RVLO93vFXdX0=,14.22.633.1362,False,Gemouapa01#NA1,BLUE,IRON,1,TOP,777,54.19,True,Alwys Bet On Blk#NA1,BLUE,IRON,2,JUNGLE,90,52.89,False,StaticHaze#NA1,BLUE,IRON,1,MID,27,50.15,False,DragonFluFF#NA1,BLUE,IRON,4,ADC,145,44.38,False,SLYONE4#NA1,BLUE,IRON,3,SUPPORT,161,49.36,False,grizzz#7981,RED,IRON,2,TOP,82,48.79,False,uRnext702#NA1,RED,IRON,1,JUNGLE,121,47.17,False,JoeIsACloud#NA1,RED,IRON,2,MID,99,41.91,False,Xenia The Fallen#NA1,RED,IRON,3,ADC,222,40.0,False,Mistake#NA21,RED,IRON,2,SUPPORT,267,41.67,False
CIwPbX19FDct8irzQQujudPjlRb2D74B5YPHfp_Kwl8=,14.22.633.1362,False,Superbobby2020#NA1,BLUE,BRONZE,4,TOP,901,51.41,False,UlianIneahid#7591,BLUE,UNRANKED,0,JUNGLE,19,0,False,gingerwithafro05#0005,BLUE,IRON,2,MID,51,62.5,False,Jobennat#19063,BLUE,IRON,3,ADC,99,0,False,Gemouapa01#NA1,BLUE,IRON,1,SUPPORT,777,54.19,True,sirfilthingtonIV#NA1,RED,IRON,3,TOP,83,64.29,False,inyagranny#NA1,RED,IRON,2,JUNGLE,9,51.92,True,PreludeOfRequiem#NA1,RED,IRON,1,MID,27,37.1,False,lilbigot#probe,RED,IRON,1,ADC,67,48.99,False,TobeyMáguire#NA1,RED,IRON,1,SUPPORT,412,48.72,False
CIwPbX19FDe9g11Jq5QMRrBHjG3uTvPz53EGpDMKubQ=,14.22.633.1362,True,MissMichelle#NA1,BLUE,IRON,1,TOP,54,50.53,False,x onni x#NA1,BLUE,BRONZE,4,JUNGLE,141,49.9,False,JPumpkinKing#Skele,BLUE,IRON,1,MID,127,41.79,False,WagyuSalmon#777,BLUE,UNRANKED,0,ADC,21,35.29,False,Gemouapa01#NA1,BLUE,IRON,1,SUPPORT,25,54.19,True,MrDugu#NA1,RED,IRON,2,TOP,222,56.18,False,Rio4cwalk#NA1,RED,IRON,1,JUNGLE,79,47.69,False,xScarsi#TTV,RED,IRON,2,MID,7,50.85,False,Beardo12#NA1,RED,IRON,2,ADC,17,52.17,False,ItzzHo1o#MBJ,RED,IRON,2,SUPPORT,57,48.48,True
CIwPbX19FDeAeZtwLJ2IxNCd2vRyCHtgW1BOykYLWwE=,14.22.633.1362,False,HonchoJefe#2380,BLUE,IRON,3,TOP,62,51.52,False,Benji#9027,BLUE,IRON,3,JUNGLE,106,51.52,False,nomad0056#5951,BLUE,IRON,4,MID,90,37.77,False,WhitWhitx#NA1,BLUE,IRON,3,ADC,51,41.3,False,Call Me Trinity #NA1,BLUE,IRON,4,SUPPORT,235,52.27,False,shadohkai#NA1,RED,IRON,4,TOP,516,50.0,False,Mom#5228,RED,IRON,3,JUNGLE,121,37.77,False,Sparrow#750,RED,IRON,1,MID,50,44.3,False,bee#whxre,RED,IRON,3,ADC,222,33.33,False,Gemouapa01#NA1,RED,IRON,1,SUPPORT,53,54.19,True
CIwPbX19FDfG9GWNuN-y1W3vV5dZtGL8-FDT1zYU5sc=,14.22.635.4945,True,Dont Be Rankcist#NA1,BLUE,BRONZE,4,TOP,25,47.46,False,Gundam Phoenix#33333,BLUE,BRONZE,4,JUNGLE,141,50.81,False,IBreatheXenon#NA1,BLUE,IRON,1,MID,150,43.64,False,T2121#NA1,BLUE,BRONZE,4,ADC,202,51.67,True,Altocor#NA1,BLUE,IRON,3,SUPPORT,143,45.95,False,Coyote Tremor#0710,RED,BRONZE,4,TOP,83,28.57,False,Itspaperspoon#000,RED,BRONZE,4,JUNGLE,90,29.09,False,Gyo#9453,RED,BRONZE,4,MID,50,51.12,True,iSpanky#NA1,RED,IRON,2,ADC,42,39.36,False,StiffToe#NA1,RED,BRONZE,4,SUPPORT,111,51.52,False
CIwPbX19FDdhujx8x8RD8I_AyFnhE2Tganw0riSb9uQ=,14.22.635.4945,True,boogieman6#boogi,BLUE,BRONZE,4,TOP,41,48.33,False,tonychopper444#NA1,BLUE,IRON,3,JUNGLE,64,50.0,False,End0chite#NA1,BLUE,IRON,2,MID,134,45.35,False,IBreatheXenon#NA1,BLUE,IRON,1,ADC,202,43.64,False,Sidious#501,BLUE,IRON,2,SUPPORT,888,48.25,False,JayceCross#NA1,RED,IRON,2,TOP,98,47.89,False,FozzieBearMD#NA1,RED,IRON,1,JUNGLE,32,53.68,False,Shapooba1984#NA1,RED,IRON,2,MID,101,54.55,False,Tavin#BR44,RED,IRON,1,ADC,901,43.16,False,albunderson#144,RED,IRON,1,SUPPORT,117,52.52,False
CIwPbX19FDfQQUfREzBmxI7KNACIdgX2Rec0mgqCfjQ=,14.22.635.4945,True,IBreatheXenon#NA1,BLUE,BRONZE,4,TOP,223,43.64,False,TSM Boo#419,BLUE,BRONZE,4,JUNGLE,104,50.78,False,ItsMajorKaven#NA1,BLUE,IRON,1,MID,58,50.0,True,ovechkinboud#NA1,BLUE,IRON,1,ADC,222,76.92,False,Elfranck#NA1,BLUE,BRONZE,4,SUPPORT,17,41.56,False,Tulvir#NA1,RED,IRON,1,TOP,420,48.21,False,Stazy#FREE,RED,BRONZE,4,JUNGLE,82,49.66,False,bx hsani#NA1,RED,BRONZE,4,MID,157,44.83,False,Surisis#NA1,RED,IRON,2,ADC,21,50.0,False,tidenarok#NA1,RED,IRON,1,SUPPORT,161,50.0,False
CIwPbX19FDfd27Na0JRRk48-iw11oZ0DkYxboMK0FTA=,14.22.635.4945,True,VX47#V40,BLUE,BRONZE,4,TOP,106,49.48,False,Nanonut#NA1,BLUE,IRON,1,JUNGLE,254,45.95,False,UnholyPotato41#NA1,BLUE,BRONZE,4,MID,517,48.98,False,threerolltacos#NA1,BLUE,IRON,1,ADC,202,58.33,False,VeggyKray#NA1,BLUE,IRON,2,SUPPORT,57,47.74,False,IBreatheXenon#NA1,RED,IRON,1,TOP,223,43.64,False,HoldThisL#NA1,RED,IRON,4,JUNGLE,77,14.29,False,Dustmade#NA1,RED,IRON,1,MID,84,0,False,zombieslayer0120#GIRL,RED,BRONZE,4,ADC,895,47.66,True,Siziik#NA1,RED,BRONZE,4,SUPPORT,518,53.33,False
CIwPbX19FDdM8ekC1BtNNBYzIyOSI_s0W71s4ZUpQGg=,14.22.635.4945,True,ChepinTV#1978,BLUE,BRONZE,4,TOP,67,45.71,True,captain alucard#NA1,BLUE,IRON,3,JUNGLE,19,57.14,False,Checkmate#3505,BLUE,BRONZE,4,MID,517,48.45,False,iambananabread#NA1,BLUE,IRON,2,ADC,21,51.52,False,Rabdar#NA1,BLUE,IRON,1,SUPPORT,37,49.15,False,IBreatheXenon#NA1,RED,BRONZE,4,TOP,223,43.64,False,playboi farti#1600,RED,IRON,2,JUNGLE,121,57.14,False,Apokryph#NA1,RED,IRON,2,MID,90,40.91,False,vhogz333#NA1,RED,BRONZE,4,ADC,145,51.41,False,Tenño#2332,RED,UNRANKED,0,SUPPORT,99,60.0,True
CIwPbX19FDcf9u2Bnxl2RcoENiyIY8yWx__vlFloTHM=,14.22.633.1362,False,FoxPanda#2059,BLUE,BRONZE,4,TOP,266,49.42,False,Hakari#DGEN,BLUE,BRONZE,4,JUNGLE,17,47.66,False,tealicious#tea,BLUE,UNRANKED,0,MID,81,33.33,False,IBreatheXenon#NA1,BLUE,BRONZE,4,ADC,901,43.64,False,StrangeGothGirl#NA1,BLUE,BRONZE,4,SUPPORT,143,50.0,False,GodAmongstFilth#187,RED,BRONZE,4,TOP,10,46.67,False,CatchTheseHandz#NA1,RED,BRONZE,4,JUNGLE,62,46.47,False,zivane#NA1,RED,BRONZE,4,MID,136,65.38,False,Shook0n#NA1,RED,BRONZE,4,ADC,67,51.28,False,DanceOfLife#NA2,RED,IRON,2,SUPPORT,54,66.67,False
CIwPbX19FDd1bsnNRtIWOALNbiF3oILkoTRNZo1aY0w=,14.22.633.1362,True,Dopamina#6620,BLUE,IRON,2,TOP,24,53.77,True,Christian Boi#7683,BLUE,IRON,1,JUNGLE,234,50.0,False,Skaarf#KickN,BLUE,BRONZE,4,MID,101,58.33,False,kenziejb#NA1,BLUE,IRON,1,ADC,51,47.02,False,TheTSmitty#NA1,BLUE,BRONZE,4,SUPPORT,143,49.48,False,seductive monky#NA1,RED,BRONZE,4,TOP,875,50.0,False,SumKillerSeals#SKS,RED,IRON,1,JUNGLE,32,41.67,False,tmntq#5168,RED,IRON,2,MID,777,51.16,False,IBreatheXenon#NA1,RED,BRONZE,4,ADC,42,43.64,False,StiffToe#NA1,RED,IRON,1,SUPPORT,17,51.52,False
CIwPbX19FDfzvcFfyg8OA1mabxXKvV9vPmIqDIHN0zw=,14.22.633.1362,True,ŃÔX#NA1,BLUE,IRON,1,TOP,799,43.02,False,I go YAM#NA1,BLUE,BRONZE,4,JUNGLE,19,53.06,False,El Poyo#2773,BLUE,BRONZE,4,MID,101,49.48,True,IBreatheXenon#NA1,BLUE,BRONZE,4,ADC,901,43.64,False,ChirpHerb#NA1,BLUE,UNRANKED,0,SUPPORT,223,56.25,False,Finnathann#3897,RED,BRONZE,4,TOP,23,46.3,False,GooseThatIsLoose#NA1,RED,BRONZE,4,JUNGLE,106,55.77,False,Mattpyx#4015,RED,IRON,2,MID,711,51.35,True,Buniwi#NA1,RED,BRONZE,4,ADC,22,44.26,False,AnyoneCanCode#You2,RED,BRONZE,4,SUPPORT,81,60.53,False
CIwPbX19FDfSK_h1bfzHUfElup9V3hG01-pJKzKXloU=,14.22.633.1362,False,HANNI#Rabby,BLUE,IRON,1,TOP,86,57.14,False,Aeon#3312,BLUE,IRON,2,JUNGLE,876,48.65,False,DeuceJX#7759,BLUE,IRON,3,MID,50,48.15,False,hungerjays#NA1,BLUE,IRON,1,ADC,21,47.69,False,domino crown#5786,BLUE,BRONZE,4,SUPPORT,42,46.15,True,Mattpyx#4015,RED,IRON,2,TOP,63,51.35,True,GooseThatIsLoose#NA1,RED,BRONZE,4,JUNGLE,106,55.77,False,5862#Bear,RED,UNRANKED,0,MID,82,0,False,IBreatheXenon#NA1,RED,BRONZE,4,ADC,51,43.64,False,Anankai#NA1,RED,BRONZE,4,SUPPORT,267,51.22,True
CIwPbX19FDc0IqGK7MJi9YMQDY5IAWpToUhj_7xBe14=,14.22.633.1362,True,Brad#6563,BLUE,IRON,3,TOP,79,50.0,False,SirSchway#1830,BLUE,BRONZE,4,JUNGLE,35,52.73,False,tinkatink#tinky,BLUE,BRONZE,4,MID,134,50.0,False,yelnatsnart#NA1,BLUE,BRONZE,4,ADC,21,49.18,False,Qu1ller#NA1,BLUE,BRONZE,4,SUPPORT,63,50.0,False,SudsTheSith#NA1,RED,BRONZE,4,TOP,68,39.76,False,Scared Old Man#NA1,RED,IRON,2,JUNGLE,203,47.83,False,EpicEgg#0000,RED,IRON,1,MID,112,43.64,False,IBreatheXenon#NA1,RED,BRONZE,4,ADC,22,43.64,False,Auraliamag#NA1,RED,BRONZE,4,SUPPORT,147,49.21,False
CIwPbX19FDdR__o8OMPV8XCxDGs65FZF3TrchRqetHE=,14.22.633.1362,True,Axacan#00028,BLUE,BRONZE,4,TOP,223,51.81,True,BuzzKiller117#NA1,BLUE,IRON,1,JUNGLE,113,57.14,False,FocusTheRaka#NA1,BLUE,IRON,1,MID,3,43.48,False,VOR#9989,BLUE,BRONZE,3,ADC,145,57.58,False,DraQue#1414,BLUE,IRON,2,SUPPORT,34,47.52,False,Sigmar1#NA1,RED,BRONZE,4,TOP,420,0,False,Nightmare#12231,RED,BRONZE,4,JUNGLE,35,51.11,False,Sylvi#0214,RED,BRONZE,4,MID,110,51.11,False,iandf1#NA1,RED,IRON,3,ADC,236,45.83,False,J Lazy#NA1,RED,BRONZE,4,SUPPORT,115,50.91,False
CIwPbX19FDc12vM_Wu1VqlY_PKo7paa1_1NI_-XfYy0=,14.22.633.1362,True,Queencoleee#NA1,BLUE,IRON,1,TOP,68,50.6,False,stitch229#god,BLUE,BRONZE,3,JUNGLE,131,59.52,True,Sukmywhoo#NA1,BLUE,IRON,1,MID,777,45.16,False,S1rL1am#NA1,BLUE,BRONZE,4,ADC,202,51.79,False,varthr#NA1,BLUE,IRON,1,SUPPORT,902,39.25,False,giShA#NA1,RED,BRONZE,4,TOP,2,49.43,False,BuzzKiller117#NA1,RED,IRON,1,JUNGLE,113,57.14,False,CoffeeDogsGuns#NA1,RED,IRON,1,MID,99,51.77,False,Hokatu#NA1,RED,BRONZE,4,ADC,145,50.34,False,FocusTheRaka#NA1,RED,IRON,1,SUPPORT,555,43.48,False
CIwPbX19FDdwGVIBT_loVBBx6irsvaLHfvolCFIdR5I=,14.22.633.1362,True,ExpertAres#NA1,BLUE,BRONZE,3,TOP,86,52.88,False,Nomizo#5150,BLUE,IRON,1,JUNGLE,102,47.3,False,fishballsandwich#NA1,BLUE,UNRANKED,0,MID,45,0,False,AstralFurry#NA1,BLUE,BRONZE,4,ADC,202,45.61,False,smokeyequation25#8008,BLUE,BRONZE,4,SUPPORT,99,44.83,False,Skipxl#NA1,RED,BRONZE,4,TOP,17,55.81,False,BuzzKiller117#NA1,RED,UNRANKED,0,JUNGLE,113,57.14,False,LobsterMobster#NA1,RED,BRONZE,4,MID,4,49.07,False,FocusTheRaka#NA1,RED,IRON,2,ADC,145,43.48,False,Lost Warrior#NA1,RED,IRON,2,SUPPORT,350,36.84,False
CIwPbX19FDdwovUioqfZXEk4G1HJl07d38rmYyMUNds=,14.21.630.3012,True,theDmen#NA1,BLUE,BRONZE,3,TOP,31,20.0,True,shadowsoul36#sigma,BLUE,BRONZE,3,JUNGLE,17,52.46,False,tkkai#89011,BLUE,BRONZE,3,MID,777,48.21,False,Lebrönze Jämes#omg,BLUE,BRONZE,3,ADC,18,40.43,False,Inga#QW20,BLUE,BRONZE,3,SUPPORT,161,45.66,False,BuzzKiller117#NA1,RED,UNRANKED,0,TOP,150,57.14,False,IAmTheRaka#quasR,RED,BRONZE,4,JUNGLE,245,47.06,False,hoang456#NA1,RED,BRONZE,3,MID,157,54.81,False,Ismats0206#9669,RED,BRONZE,4,ADC,145,54.24,False,thdnrstrm9123#1389,RED,BRONZE,3,SUPPORT,89,52.24,False
CIwPbX19FDefy71AgJ6BuzmHsIkwUvzDuTWbuivws50=,14.21.630.3012,True,Jigfrog#NA1,BLUE,BRONZE,4,TOP,74,50.0,False,BuzzKiller117#NA1,BLUE,UNRANKED,0,JUNGLE,113,57.14,False,Joshuaart#NA1,BLUE,BRONZE,4,MID,45,52.0,True,FocusTheRaka#NA1,BLUE,IRON,2,ADC,21,43.48,False,wheresmynachos#NA1,BLUE,BRONZE,4,SUPPORT,25,51.89,False,ODog#xxx,RED,BRONZE,4,TOP,164,49.87,False,juulbool#NA1,RED,BRONZE,4,JUNGLE,11,57.14,True,int2deep#1366,RED,BRONZE,4,MID,134,40.0,False,glizzee#NA1,RED,BRONZE,4,ADC,22,33.93,False,theundeadlegion#NA1,RED,BRONZE,4,SUPPORT,16,16.67,False
CIwPbX19FDfpB3O1_g0zN00u5TcGLl2hiljrb8J0fzM=,14.21.630.3012,True,JungleDuck#NA1,BLUE,BRONZE,4,TOP,6,45.45,False,BuzzKiller117#NA1,BLUE,UNRANKED,0,JUNGLE,113,57.14,False,FilmMaker27#NA1,BLUE,BRONZE,4,MID,90,49.49,True,FocusTheRaka#NA1,BLUE,IRON,2,ADC,81,43.48,False,じゃんな#OTP,BLUE,BRONZE,4,SUPPORT,50,48.58,False,battlescare#NA1,RED,BRONZE,4,TOP,22,48.0,False,Archaic Autumn#NA1,RED,IRON,2,JUNGLE,19,48.05,False,Demo#5567,RED,IRON,4,MID,45,57.58,False,JhayBae#YTT,RED,BRONZE,2,ADC,222,54.34,False,cookie#korea,RED,IRON,2,SUPPORT,412,54.34,False
CIwPbX19FDevevJIQeBp5iR_By4oyAQ0RvVofCTNtpE=,14.21.630.3012,False,BigKy#NA1,BLUE,UNRANKED,0,TOP,10,40.0,False,ikqxwktry#NA1,BLUE,IRON,2,JUNGLE,141,52.03,True,SteBonner#NA1,BLUE,IRON,3,MID,3,50.0,False,Pychon#NA1,BLUE,IRON,4,ADC,202,44.87,False,BigRo#BigR,BLUE,IRON,2,SUPPORT,32,41.94,False,iWiniLoose#NA1,RED,UNRANKED,0,TOP,24,33.33,False,BuzzKiller117#NA1,RED,UNRANKED,0,JUNGLE,113,57.14,False,fortheyayo#NA1,RED,UNRANKED,0,MID,74,0,False,FocusTheRaka#NA1,RED,UNRANKED,0,ADC,895,43.48,False,IAmTheRaka#quasR,RED,UNRANKED,0,SUPPORT,497,47.06,False
CIwPbX19FDclCcgVg96URhu7dFZLf5jx8VgAxvVwgyg=,14.21.630.3012,False,ActualGecko#NA1,BLUE,UNRANKED,0,TOP,82,0,False,xCopperBackx#NA1,BLUE,IRON,2,JUNGLE,20,0,False,gBIGwood#NA1,BLUE,IRON,4,MID,26,0,False,thecheeseknees#grAss,BLUE,IRON,4,ADC,202,51.16,False,Lightningfrog27#NA1,BLUE,IRON,4,SUPPORT,412,50.0,False,BuzzKiller117#NA1,RED,UNRANKED,0,TOP,150,57.14,False,IAmTheRaka#quasR,RED,UNRANKED,0,JUNGLE,245,47.06,False,FocusTheRaka#NA1,RED,UNRANKED,0,MID,238,43.48,False,coldturkey#NA11,RED,IRON,2,ADC,18,23.08,False,Getsalty808#NA1,RED,UNRANKED,0,SUPPORT,223,0,False
CIwPbX19FDdxrxrtGcf2bllT818iY4AxFihwL5-S37Q=,14.21.630.3012,True,BuzzKiller117#NA1,BLUE,UNRANKED,0,TOP,150,57.14,False,FocusTheRaka#NA1,BLUE,IRON,2,JUNGLE,20,43.48,False,Cori#NA1,BLUE,BRONZE,3,MID,133,49.59,False,Brazilian swing#NA1,BLUE,IRON,1,ADC,145,52.94,False,Bowler Liam#NA1,BLUE,BRONZE,4,SUPPORT,37,48.55,False,MobBarly#Bigdz,RED,UNRANKED,0,TOP,10,47.83,False,nocorffu#3297,RED,IRON,2,JUNGLE,254,46.39,False,UsagiChiikawa#bruhh,RED,IRON,2,MID,238,50.44,False,fupaslayer45#NA1,RED,BRONZE,3,ADC,22,52.75,False,FajardoMarbro#NA1,RED,BRONZE,4,SUPPORT,35,51.52,False
CIwPbX19FDfjCSvtaCaVuP2MDuyyVdcVFJGiJqNRwQ8=,14.22.633.1362,True,Kii#sleep,BLUE,BRONZE,4,TOP,150,47.31,False,The Manager#Horde,BLUE,IRON,1,JUNGLE,245,46.72,False,omegagodfatling#009,BLUE,SILVER,3,MID,103,51.0,True,Nagi#penor,BLUE,BRONZE,4,ADC,222,47.31,False,A Polite Goose#HONK,BLUE,IRON,3,SUPPORT,117,71.43,False,NexusWearyy#NA1,RED,IRON,2,TOP,41,50.0,False,Kinsei01#NA1,RED,BRONZE,4,JUNGLE,80,53.33,True,NFGGrammy#NA1,RED,BRONZE,3,MID,432,50.41,False,kapampanganku#igpa,RED,IRON,1,ADC,19,49.23,False,Mei#911,RED,BRONZE,4,SUPPORT,711,45.62,False
CIwPbX19FDe_SfCxtNpppqpahODG2i6Q0a62p1HCSqs=,14.22.633.1362,True,Bean#9130,BLUE,BRONZE,4,TOP,75,36.36,False,The Manager#Horde,BLUE,IRON,1,JUNGLE,245,46.72,False,RainDropped#3311,BLUE,IRON,2,MID,84,50.0,False,Duesmortem13#5295,BLUE,IRON,3,ADC,202,33.33,False,HoosierDaddy317#LBM,BLUE,BRONZE,4,SUPPORT,147,49.33,False,icegeygeyfish#9696,RED,IRON,3,TOP,27,48.15,False,bootytickler121#121,RED,IRON,2,JUNGLE,876,52.75,False,TheBeastlyDoge#NA1,RED,IRON,3,MID,238,44.44,False,Platosmagic#NA1,RED,IRON,1,ADC,222,47.78,False,heeyouguys#NA1,RED,BRONZE,4,SUPPORT,80,36.36,False
CIwPbX19FDd4T1d9gNYMnYTWn7UGwcd4MAHO_BYGWoQ=,14.22.633.1362,True,gNommer#000,BLUE,SILVER,4,TOP,777,50.18,False,Chillygabiro#000,BLUE,IRON,4,JUNGLE,203,55.56,False,Golden Ferrets#NA1,BLUE,BRONZE,4,MID,103,51.81,False,LaKKoN#NA1,BLUE,BRONZE,4,ADC,21,50.0,False,rhaast x kayn#yaoi,BLUE,IRON,3,SUPPORT,50,48.98,False,Imthiccccccccc#NA420,RED,BRONZE,4,TOP,799,48.84,False,The Manager#Horde,RED,BRONZE,4,JUNGLE,245,46.72,False,aslikr#NA1,RED,BRONZE,4,MID,45,56.41,True,Shook0n#NA1,RED,IRON,2,ADC,67,51.28,False,GUNKRZ#CA1,RED,IRON,1,SUPPORT,29,35.0,False
CIwPbX19FDeW02yiEKIcuulHCg188bGR4InY1gsypm0=,14.22.633.1362,False,CheezItz#42069,BLUE,BRONZE,3,TOP,54,46.07,False,MostSanePykeMain#9999,BLUE,IRON,2,JUNGLE,131,39.29,False,The Manager#Horde,BLUE,IRON,1,MID,42,46.72,False,IDGAFmark#NA1,BLUE,BRONZE,4,ADC,51,50.0,False,boubouuu#NA1,BLUE,BRONZE,1,SUPPORT,235,54.55,False,Epicsol#5698,RED,BRONZE,3,TOP,75,41.82,True,Crushingbegins#NA1,RED,IRON,1,JUNGLE,17,36.36,False,Ctrl EZ#NA1,RED,BRONZE,4,MID,157,53.33,False,The OGGQ#NA1,RED,BRONZE,4,ADC,21,51.55,True,noBRAINZallGAINZ#2812,RED,BRONZE,4,SUPPORT,34,45.0,False
CIwPbX19FDdYw1mKmfJPBWcMyahIkjbPkltu46Kh998=,14.22.633.1362,True,Mikehockherts#NA1,BLUE,BRONZE,4,TOP,17,48.98,False,H0Fart#Trump,BLUE,BRONZE,4,JUNGLE,19,55.14,False,DialysisDayz#NA1,BLUE,BRONZE,4,MID,82,48.54,False,Hidaku#444,BLUE,BRONZE,4,ADC,3,40.0,False,ESRhardstyle#NA1,BLUE,BRONZE,2,SUPPORT,86,48.39,False,CheezItz#42069,RED,BRONZE,3,TOP,24,46.07,False,ScaleyManFish420#NA1,RED,BRONZE,3,JUNGLE,76,46.48,False,The Manager#Horde,RED,IRON,1,MID,42,46.72,False,Negaproteus#Morg,RED,BRONZE,3,ADC,21,48.0,False,Girl Butt#5081,RED,BRONZE,2,SUPPORT,37,50.0,False
CIwPbX19FDfIDvWzEne9uDBHFfNz80QwbfCXsfOyx08=,14.22.633.1362,False,CragegoryStevens#NA1,BLUE,IRON,1,TOP,50,48.08,False,GainsNoJutsu#007,BLUE,BRONZE,3,JUNGLE,17,47.83,False,CursedKnight#9621,BLUE,IRON,3,MID,54,36.36,False,bagofcrablegs#NA1,BLUE,IRON,2,ADC,80,46.83,False,Jake#asda,BLUE,BRONZE,4,SUPPORT,13,46.72,False,CheezItz#42069,RED,BRONZE,3,TOP,86,46.07,False,mcblondie#NA1,RED,BRONZE,3,JUNGLE,59,46.79,True,The Manager#Horde,RED,IRON,1,MID,777,46.72,False,Bns#NA1,RED,IRON,1,ADC,51,44.44,False,BlackDartZ#NA1,RED,BRONZE,4,SUPPORT,53,55.56,False
